CELEX_ID,Date,Title
32024R3189,2024-12-16,"Council Regulation (EU) 2024/3189 of 16 December 2024 amending Regulation (EU) No 269/2014 concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine"
32024R3118,2024-12-10,Commission Regulation (EU) 2024/3118 of 10 December 2024 amending Regulation (EU) No 1408/2013 on the application of Articles 107 and 108 of the Treaty on the Functioning of the European Union to de minimis aid in the agriculture sector
32024R2844,2024-10-31,Commission Regulation (EU) 2024/2844 of 31 October 2024 establishing a fisheries closure for saithe in Norwegian waters of 1 and 2 for vessels flying the flag of France
32024R2870,2024-11-06,Commission Regulation (EU) 2024/2870 of 6 November 2024 establishing a fisheries closure for cod in Norwegian waters of 1 and 2 for vessels flying the flag of France
32024R3192,2024-12-16,Council Regulation (EU) 2024/3192 of 16 December 2024 amending Regulation (EU) No 833/2014 concerning restrictive measures in view of Russia’s actions destabilising the situation in Ukraine
32024R2856,2024-11-12,"Commission Regulation (EU) 2024/2856 of 12 November 2024 amending Annex I to Regulation (EC) No 1334/2008 of the European Parliament and of the Council as regards the removal of the flavouring substance Benzene-1,2-diol (FL No. 04.029) from the Union list"
32024R2929,2024-11-27,Commission Regulation (EU) 2024/2929 of 27 November 2024 correcting the French language version of Annex XVII to Regulation (EC) No 1907/2006 of the European Parliament and of the Council as regards the concentration levels of some substances
32025R0040,2024-12-19,"Regulation (EU) 2025/40 of the European Parliament and of the Council of 19 December 2024 on packaging and packaging waste, amending Regulation (EU) 2019/1020 and Directive (EU) 2019/904, and repealing Directive 94/62/EC (Text with EEA relevance)"
32024R3242,2024-12-19,Regulation (EU) 2024/3242 of the European Parliament and of the Council of 19 December 2024 amending Regulation (EU) 2020/2220 as regards specific measures under the European Agricultural Fund for Rural Development to provide additional assistance to Member States affected by natural disasters
32024R3236,2024-12-19,Regulation (EU) 2024/3236 of the European Parliament and of the Council of 19 December 2024 amending Regulations (EU) 2021/1057 and (EU) 2021/1058 as regards Regional Emergency Support to Reconstruction (RESTORE)
32025R0041,2024-12-19,"Regulation (EU) 2025/41 of the European Parliament and of the Council of 19 December 2024 on import, export and transit measures for firearms, essential components and ammunition, implementing Article 10 of the United Nations Protocol against the illicit manufacturing of and trafficking in firearms, their parts and components and ammunition, supplementing the United Nations Convention against Transnational Organised Crime (UN Firearms Protocol) (recast)"
32025R0202,2025-01-30,"Council Regulation (EU) 2025/202 of 30 January 2025 fixing for 2025 and 2026 the fishing opportunities for certain fish stocks, applicable in Union waters and, for Union fishing vessels, in certain non-Union waters, and amending Regulation (EU) 2024/257 as regards fishing opportunities for 2025"
32025R0011,2024-12-19,Regulation (EU) 2025/11 of the European Parliament and of the Council of 19 December 2024 amending Regulation (EU) 2018/1806 as regards Vanuatu
32025R0012,2024-12-19,"Regulation (EU) 2025/12 of the European Parliament and of the Council of 19 December 2024 on the collection and transfer of advance passenger information for enhancing and facilitating external border checks, amending Regulations (EU) 2018/1726 and (EU) 2019/817, and repealing Council Directive 2004/82/EC"
32024R3213,2024-12-16,Council Regulation (EU) 2024/3213 of 16 December 2024 amending Regulation (EU) 2021/2283 opening and providing for the management of autonomous tariff quotas of the Union for certain agricultural and industrial products
32025R0038,2024-12-19,"Regulation (EU) 2025/38 of the European Parliament and of the Council of 19 December 2024 laying down measures to strengthen solidarity and capacities in the Union to detect, prepare for and respond to cyber threats and incidents and amending Regulation (EU) 2021/694 (Cyber Solidarity Act)"
32025R0014,2024-12-19,Regulation (EU) 2025/14 of the European Parliament and of the Council of 19 December 2024 on the approval and market surveillance of non-road mobile machinery circulating on public roads and amending Regulation (EU) 2019/1020 (Text with EEA relevance)
32025R0013,2024-12-19,"Regulation (EU) 2025/13 of the European Parliament and of the Council of 19 December 2024 on the collection and transfer of advance passenger information for the prevention, detection, investigation and prosecution of terrorist offences and serious crime, and amending Regulation (EU) 2019/818"
32025R0115,2025-01-21,"Commission Regulation (EU) 2025/115 of 21 January 2025 amending Annexes II and III to Regulation (EC) No 396/2005 of the European Parliament and of the Council as regards maximum residue levels for fluxapyroxad, lambda-cyhalothrin, metalaxyl, and nicotine in or on certain products"
32024R3171,2024-12-18,Commission Regulation (EU) 2024/3171 of 18 December 2024 amending Regulation (EC) No 1445/2007 of the European Parliament and of the Council as regards the list of basic headings used for Purchasing Power Parities
32024R3190,2024-12-19,"Commission Regulation (EU) 2024/3190 of 19 December 2024 on the use of bisphenol A (BPA) and other bisphenols and bisphenol derivatives with harmonised classification for specific hazardous properties in certain materials and articles intended to come into contact with food, amending Regulation (EU) No 10/2011 and repealing Regulation (EU) 2018/213"
32025R0407,2025-02-24,Council Regulation (EU) 2025/407 of 24 February 2025 amending Regulation (EU) No 36/2012 concerning restrictive measures in view of the situation in Syria
32025R0205,2025-01-30,Council Regulation (EU) 2025/205 of 30 January 2025 amending Regulation (EC) No 2580/2001 on specific restrictive measures directed against certain persons and entities with a view to combating terrorism
32025R0130,2025-01-28,Commission Regulation (EU) 2025/130 of 28 January 2025 amending Regulation (EC) No 865/2006 as regards developments in the framework of the Convention on International Trade in Endangered Species of Wild Fauna and Flora and the possibility to issue retrospective permits
32024R3228,2024-12-19,"Regulation (EU) 2024/3228 of the European Parliament and of the Council of 19 December 2024 repealing Regulation (EU) No 524/2013, and amending Regulations (EU) 2017/2394 and (EU) 2018/1724 with regard to the discontinuation of the European Online Dispute Resolution Platform (Text with EEA relevance)"
32024R3234,2024-12-19,Regulation (EU) 2024/3234 of the European Parliament and of the Council of 19 December 2024 amending Regulation (EU) 2023/1115 as regards provisions relating to the date of application
32024R3248,2024-12-20,"Commission Regulation (EU) 2024/3248 of 20 December 2024 reopening the fishery for red seabream in Union and international waters of 9 by vessels flying the flag of Portugal, by repealing Regulation (EU) 2024/1949"
32024R3249,2024-12-20,"Commission Regulation (EU) 2024/3249 of 20 December 2024 reopening the fishery for Greenland halibut in Norwegian waters of 1 and 2 by vessels flying the flag of France, by repealing Regulation (EU) 2024/2826"
32025R0095,2025-01-13,"Commission Regulation (EU) 2025/95 of 13 January 2025 establishing a fisheries closure for plaice in areas 7h, 7j and 7k for vessels flying the flag of Belgium"
32025R0090,2025-01-10,Commission Regulation (EU) 2025/90 of 10 January 2025 establishing a fisheries closure for undulate ray in Union waters of 9 for vessels flying the flag of Spain
32025R0054,2025-01-07,"Commission Regulation (EU) 2025/54 of 7 January 2025 reopening the fishery for redfish in Norwegian waters of 1 and 2 by vessels flying the flag of France, by repealing Regulation (EU) 2024/2815"
32025R0064,2025-01-08,Commission Regulation (EU) 2025/64 of 8 January 2025 establishing a fisheries closure for herring in areas 6b and 6aN; United Kingdom and international waters of 5b for vessels flying the flag of Ireland
32025R0077,2025-01-10,"Commission Regulation (EU) 2025/77 of 10 January 2025 establishing a fisheries closure for haddock in United Kingdom, Union and international waters of 6b; international waters 12 and 14 for vessels flying the flag of Ireland"
32025R0076,2025-01-10,"Commission Regulation (EU) 2025/76 of 10 January 2025 establishing a fisheries closure for red seabream in areas 6, 7 and 8 for vessels flying the flag of France"
32025R0104,2025-01-14,"Commission Regulation (EU) 2025/104 of 14 January 2025 establishing a fisheries closure for common sole in areas 7h, 7j and 7k for vessels flying the flag of Belgium"
32025R0037,2024-12-19,Regulation (EU) 2025/37 of the European Parliament and of the Council of 19 December 2024 amending Regulation (EU) 2019/881 as regards managed security services (Text with EEA relevance)
32024R3196,2024-12-18,Commission Regulation (EU) 2024/3196 of 18 December 2024 amending Annex I to Regulation (EC) No 396/2005 of the European Parliament and of the Council as regards radish leaves
32024R3250,2024-12-20,"Commission Regulation (EU) 2024/3250 of 20 December 2024 establishing a fisheries closure for Bluefin tuna in the Atlantic Ocean, east of 45° W, and Mediterranean for vessels flying the flag of Greece"
32024R3247,2024-12-20,"Commission Regulation (EU) 2024/3247 of 20 December 2024 reopening the fishery for anchovy in area 8 by vessels flying the flag of Spain, by repealing Regulation (EU) 2024/2799"
32025R0052,2025-01-07,"Commission Regulation (EU) 2025/52 of 7 January 2025 reopening the fishery for saithe in Norwegian waters of 1 and 2 by vessels flying the flag of France, by repealing Regulation (EU) 2024/2844"
32025R0053,2025-01-07,"Commission Regulation (EU) 2025/53 of 7 January 2025 reopening the fishery for undulate ray in Union waters of 9 by vessels flying the flag of Spain, by repealing Regulation (EU) 2024/1819"
32025R0056,2025-01-07,"Commission Regulation (EU) 2025/56 of 7 January 2025 reopening the fishery for cod in Norwegian waters of 1 and 2 by vessels flying the flag of France, by repealing Regulation (EU) 2024/2870"
